scenario,trial,cohort_size,possible_groups,successful_groups,success_rate,median_formation_days,p95_matching_latency_seconds,isolated_students,group_balance_index,mean_skill_variance,mean_schedule_score,satisfaction_score
ACN_Exam_Peak_500,31,500,78,69,0.8846153846153846,0.39051720792880035,1.2465413120360818,155,0.6555492911239098,0.10227125007415812,0.7054460647869164,0.821729798324063
ACN_Exam_Peak_500,32,500,76,67,0.881578947368421,0.32026847100807465,1.2494311017982294,165,0.6615415353542103,0.10264749475214545,0.7208937519506261,0.8297029840944922
ACN_Exam_Peak_500,33,500,76,69,0.9078947368421053,0.3320258890979342,1.2342652300522792,155,0.6493829298985853,0.1098809330704182,0.7121672820844139,0.8478591701384688
ACN_Exam_Peak_500,34,500,79,74,0.9367088607594937,0.5081195755580271,1.2061833896402507,130,0.6493050802783542,0.09554394519381335,0.7035610464671609,0.8249424142147609
ACN_Exam_Peak_500,35,500,78,68,0.8717948717948718,0.3483002110518484,1.210330221907967,160,0.6355367927916213,0.10326741665430035,0.6881387857697567,0.813172528402222
ACN_Exam_Peak_500,36,500,79,72,0.9113924050632911,0.3321882960463054,1.2092881902939236,140,0.6532962014208604,0.10300609836892383,0.7121867392649028,0.8722123156515654
ACN_Exam_Peak_500,37,500,76,70,0.9210526315789473,0.493909583857824,1.1983832278877513,150,0.6676298292940808,0.1089515194046007,0.6961543675048479,0.8809934762750712
ACN_Exam_Peak_500,38,500,77,71,0.922077922077922,0.2871877764734033,1.2184940269379114,145,0.6243301505336017,0.09150652575107908,0.702741029466015,0.843922284491617
ACN_Exam_Peak_500,39,500,77,70,0.9090909090909091,0.39339898952179264,1.228702103050295,150,0.6653782614041278,0.09785003450502869,0.7056144536395915,0.8320849987435884
ACN_Exam_Peak_500,40,500,75,72,0.96,0.47069113999233814,1.2178605245011422,140,0.6486888939445458,0.0979821287660093,0.6987479487753221,0.797493055013828
ACN_Exam_Peak_500,41,500,79,70,0.8860759493670886,0.28390636564756433,1.1972990069583893,150,0.647723204000461,0.10343756479553065,0.7274590443940824,0.8980423826750759
ACN_Exam_Peak_500,42,500,76,68,0.8947368421052632,0.349434861319338,1.2140990141278132,160,0.6403969643377027,0.10421200996373964,0.7004486861096686,0.9342580838698445
ACN_Exam_Peak_500,43,500,76,74,0.9736842105263158,0.2349345218605254,1.228317854140975,130,0.6571948501012195,0.0980172008979274,0.7097334196442615,0.8714894629383795
ACN_Exam_Peak_500,44,500,76,69,0.9078947368421053,0.6001292672861607,1.2311802850162534,155,0.674421206904542,0.09458491204778459,0.6982958548578052,0.8285871840685364
ACN_Exam_Peak_500,45,500,74,72,0.972972972972973,0.5398448842126513,1.2436136657925365,140,0.6670931760570087,0.09581755476496068,0.7073924745753822,0.8902354343936176
ACN_Exam_Peak_500,46,500,79,74,0.9367088607594937,0.4148837641185166,1.2032716394393264,130,0.6792178824003967,0.1063019952265205,0.7052273251927687,0.8141594117815324
ACN_Exam_Peak_500,47,500,76,70,0.9210526315789473,0.3813273994514898,1.221504893536661,150,0.6784597564574723,0.09919256845587725,0.6999925356737372,0.8742633755888811
ACN_Exam_Peak_500,48,500,74,71,0.9594594594594594,0.18576587067461076,1.203424692565322,145,0.6623823512676535,0.1006359553646618,0.7138661963749666,0.8229400772130505
ACN_Exam_Peak_500,49,500,77,71,0.922077922077922,0.3984421718654716,1.262585637351275,145,0.6727498542262224,0.0993132985755864,0.7055738976601149,0.8610543811829339
ACN_Exam_Peak_500,50,500,77,72,0.935064935064935,0.523299060301283,1.2301716193131658,140,0.6640393987492272,0.09190401223067059,0.7013984152364072,0.8252748671579695
ACN_Exam_Peak_500,51,500,76,72,0.9473684210526315,0.611310446025638,1.1957246512132316,140,0.6471365948368452,0.10026534491411157,0.6903693463963304,0.8590151019424103
ACN_Exam_Peak_500,52,500,75,69,0.92,0.5755636918018864,1.286767791186971,155,0.6718828574546049,0.10047437456650202,0.7123241675746149,0.8363272645983023
ACN_Exam_Peak_500,53,500,77,74,0.961038961038961,0.24702747677063797,1.2282287818477264,130,0.6612239926393264,0.09974875291743478,0.7001794886123602,0.8795814763974521
ACN_Exam_Peak_500,54,500,77,76,0.987012987012987,0.24641371795000067,1.2089152190849632,120,0.6529819734809418,0.10454406570473028,0.6987796582689535,0.8700935460500844
ACN_Exam_Peak_500,55,500,77,73,0.948051948051948,0.4284639613926066,1.219796210542689,135,0.6493387129593062,0.09842712693463185,0.6968442502435819,0.8464766055373034
ACN_Exam_Peak_500,56,500,80,74,0.925,0.45105162079505523,1.216038296006095,130,0.6362062392873171,0.10900482125009744,0.7230565299781949,0.8345385581144185
ACN_Exam_Peak_500,57,500,76,67,0.881578947368421,0.2780110956657,1.217989839213355,165,0.6737672838823698,0.10388280188783386,0.7080313671994868,0.8956521954591118
ACN_Exam_Peak_500,58,500,75,73,0.9733333333333334,0.48905438242111116,1.2282117042978176,135,0.6535624174908217,0.10004971645260596,0.7049018874658421,0.8693773030963433
ACN_Exam_Peak_500,59,500,77,74,0.961038961038961,0.2551276069193169,1.2185570665279872,130,0.6699810242887384,0.10472620876007153,0.7205603931971861,0.8767243155812412
ACN_Exam_Peak_500,60,500,76,69,0.9078947368421053,0.30771091106849524,1.2122116138979053,155,0.6522323258196371,0.08962778627023851,0.6913518199453117,0.8258409401494957
ACN_Exam_Peak_500,61,500,76,73,0.9605263157894737,0.40658138356644824,1.2266818345723567,135,0.6525982305315653,0.10357936381962062,0.7099036945059591,0.8574663078293054
ACN_Exam_Peak_500,62,500,78,73,0.9358974358974359,0.3720201806414083,1.2402127627931563,135,0.6535467343651823,0.11073356732921283,0.7110814889039234,0.8213653589614127
ACN_Exam_Peak_500,63,500,75,72,0.96,0.513788976918546,1.2408650517790312,140,0.6543554220734641,0.09189461881504264,0.7095508272516114,0.8736618063772428
ACN_Exam_Peak_500,64,500,78,75,0.9615384615384616,0.38747846695519905,1.1866850316035034,125,0.6823219458647427,0.09907731387291656,0.702401044983272,0.8552481109902759
ACN_Exam_Peak_500,65,500,77,69,0.8961038961038961,0.3579117869806362,1.2506790999505641,155,0.6790118196565132,0.09603662346131413,0.6965635062277337,0.8730150807610192
ACN_Exam_Peak_500,66,500,76,70,0.9210526315789473,0.3560164863493238,1.2238114832638058,150,0.648514104969894,0.09848196150457199,0.706552265570208,0.8567620564187081
ACN_Exam_Peak_500,67,500,78,73,0.9358974358974359,0.1851115865194971,1.229202090182694,135,0.6621787578556174,0.09415649472298056,0.7054952986691292,0.8337049828192586
ACN_Exam_Peak_500,68,500,78,76,0.9743589743589743,0.3198102817923476,1.2136439401029377,120,0.6777029923646063,0.10354546673272594,0.7321091965497968,0.8182851706059924
ACN_Exam_Peak_500,69,500,79,73,0.9240506329113924,0.38234473660036195,1.2051867901925688,135,0.6580485600954908,0.1036517948648443,0.7044229869559021,0.8190692163715435
ACN_Exam_Peak_500,70,500,77,69,0.8961038961038961,0.47707257020372074,1.206479097304809,155,0.6757084679782188,0.1061299443257008,0.7052013028212212,0.8315868129689751
ACN_Exam_Peak_500,71,500,76,68,0.8947368421052632,0.46671741153083846,1.2130867010380666,160,0.6814562322022405,0.09558765496560342,0.7159142794602492,0.8057915476902199
ACN_Exam_Peak_500,72,500,75,71,0.9466666666666667,0.4115507677709595,1.2067596763919186,145,0.6568792454223801,0.10839236452369351,0.6952989312365373,0.8824881396042409
ACN_Exam_Peak_500,73,500,77,71,0.922077922077922,0.3585920255184459,1.2143372528166954,145,0.6563035695561783,0.10648144319555476,0.7238322803918473,0.8111836451843367
ACN_Exam_Peak_500,74,500,76,73,0.9605263157894737,0.18674473197471492,1.2028973642091456,135,0.6652271950300481,0.0993404635800275,0.6995020193249163,0.8335419099701701
ACN_Exam_Peak_500,75,500,79,76,0.9620253164556962,0.5705089111206546,1.2322857232090458,120,0.6598026907157972,0.10125382614672503,0.7110090199797727,0.8511326869783417
ACN_Exam_Peak_500,76,500,78,71,0.9102564102564102,0.30662187465830826,1.214888231073127,145,0.6466773418654073,0.10938254722310649,0.7093835619116895,0.743261721989981
ACN_Exam_Peak_500,77,500,77,74,0.961038961038961,0.26117307922683236,1.2297296720885194,130,0.6638630333763669,0.09541588791601156,0.7097366718372687,0.8686249279816904
ACN_Exam_Peak_500,78,500,78,72,0.9230769230769231,0.34216941677336976,1.240268851117424,140,0.6435439662946518,0.09841483982789415,0.6958185988124393,0.8620425690369832
ACN_Exam_Peak_500,79,500,80,74,0.925,0.5258445824851123,1.2319303028553457,130,0.6629092246916675,0.09727243117427273,0.7069155330913648,0.8377447688263066
ACN_Exam_Peak_500,80,500,76,71,0.9342105263157895,0.39479973464702534,1.2415981835993495,145,0.6433404280697919,0.09915689077129348,0.716225548283926,0.8757365429507704
ACN_Exam_Peak_500,81,500,78,74,0.9487179487179487,0.3777897722032105,1.209930422898141,130,0.6596841089185399,0.10391495189222255,0.7110686976809442,0.7846187524777044
ACN_Exam_Peak_500,82,500,79,76,0.9620253164556962,0.336806657560641,1.219918432267405,120,0.6492762782540185,0.11044477789789817,0.7310553264147666,0.8291683975474179
ACN_Exam_Peak_500,83,500,79,76,0.9620253164556962,0.3774478819585607,1.2353954522840114,120,0.6648487373217942,0.1047213710727411,0.6946917645166557,0.8196118255734255
ACN_Exam_Peak_500,84,500,76,74,0.9736842105263158,0.6314674697018849,1.2167622799980469,130,0.6678633940895563,0.09851445148039098,0.7178776105612089,0.8359865619127061
ACN_Exam_Peak_500,85,500,79,74,0.9367088607594937,0.4169462876935886,1.220328423134493,130,0.6545944069583097,0.09271942866282558,0.71375576965887,0.8470055015951259
ACN_Exam_Peak_500,86,500,78,75,0.9615384615384616,0.46704141322664816,1.2094431045820138,125,0.6489666508962726,0.09899420618406629,0.6874494161295573,0.8528686518241203
ACN_Exam_Peak_500,87,500,76,75,0.9868421052631579,0.49276484976902835,1.1909382582793404,125,0.6314050720537028,0.09934841295591887,0.7184381542015364,0.8535154488245066
ACN_Exam_Peak_500,88,500,77,71,0.922077922077922,0.44857610576873114,1.2037783139213538,145,0.665440408260534,0.10250668534014444,0.6943131653688338,0.8194500899911032
ACN_Exam_Peak_500,89,500,78,75,0.9615384615384616,0.43257133601979,1.2157764375241604,125,0.6358277969217081,0.10631286809168462,0.7071128025857754,0.8198876393521962
ACN_Exam_Peak_500,90,500,77,71,0.922077922077922,0.33509967533379253,1.2209168870757945,145,0.6684628811665552,0.101102551311942,0.7082032866465858,0.8617561537493054
ACN_Exam_Peak_500,91,500,77,70,0.9090909090909091,0.3073505873063156,1.1926644623592513,150,0.6540106695081374,0.09885946634504524,0.7057476470812409,0.9041347530934009
ACN_Exam_Peak_500,92,500,79,73,0.9240506329113924,0.4597077780703179,1.2230686805011208,135,0.6622635674591344,0.10065520536470697,0.6928221160721234,0.8423755563031181
ACN_Exam_Peak_500,93,500,76,70,0.9210526315789473,0.22826457833917446,1.2321581722088055,150,0.6594355569781877,0.10022244021279396,0.7062696531876524,0.8060429587074656
ACN_Exam_Peak_500,94,500,78,71,0.9102564102564102,0.23577685148963218,1.2129298434119875,145,0.6730686374857017,0.09473032648446417,0.6984042778412788,0.8518103141212467
ACN_Exam_Peak_500,95,500,78,73,0.9358974358974359,0.27027208798933466,1.2044092448382966,135,0.6492737109929785,0.10120544419386598,0.691954850640495,0.8082485917526823
ACN_Exam_Peak_500,96,500,79,73,0.9240506329113924,0.6305126148005984,1.228959143368424,135,0.6628289886006509,0.09445428376254139,0.7114287079773114,0.8916723019928614
ACN_Exam_Peak_500,97,500,72,65,0.9027777777777778,0.5586296833031272,1.2189652455602427,175,0.6682600760638913,0.10215436442041993,0.7171335013617625,0.9239060416110503
ACN_Exam_Peak_500,98,500,76,72,0.9473684210526315,0.3378776115473554,1.2115784667531855,140,0.6377561203740163,0.10059769078901504,0.7092601262965583,0.8515445935246732
ACN_Exam_Peak_500,99,500,79,72,0.9113924050632911,0.31920064764329026,1.2331869232905694,140,0.6627683979123553,0.09634109894988904,0.6964577108160112,0.7911885683838847
ACN_Exam_Peak_500,100,500,76,68,0.8947368421052632,0.3834884616510247,1.1926662049566652,160,0.6602517944334589,0.09575785603725935,0.706510789964225,0.899227283252532
ACN_Exam_Peak_500,101,500,79,74,0.9367088607594937,0.37344369028811697,1.2234024657459335,130,0.6618471003344281,0.09581962265793602,0.7143958871712875,0.9031228081475318
ACN_Exam_Peak_500,102,500,77,70,0.9090909090909091,0.3399181923187093,1.2091049829405773,150,0.6653184502390098,0.10594437581561268,0.7068427067736359,0.8767900537199326
ACN_Exam_Peak_500,103,500,79,70,0.8860759493670886,0.3896930914868434,1.222166490756353,150,0.6549776139502609,0.09665536782942931,0.7102834444936079,0.8382853562604267
ACN_Exam_Peak_500,104,500,76,72,0.9473684210526315,0.29304353549958384,1.2165088818630079,140,0.6738612386448146,0.10011125528364492,0.7197264582509458,0.7907581709866917
ACN_Exam_Peak_500,105,500,72,66,0.9166666666666666,0.43494567064918666,1.2192852447527092,170,0.6588638832654651,0.10252508313021708,0.7106378868132533,0.762042484595791
ACN_Exam_Peak_500,106,500,77,68,0.8831168831168831,0.37917023414107676,1.2172140179005873,160,0.663162762917906,0.1068839882745718,0.7076028316355524,0.8629075204259324
ACN_Exam_Peak_500,107,500,74,69,0.9324324324324325,0.5193218660521902,1.2193445148535582,155,0.6628986787980575,0.11009661981643463,0.7216686034545059,0.9086120389327755
ACN_Exam_Peak_500,108,500,76,69,0.9078947368421053,0.33385579521008096,1.208489326122323,155,0.6535407015223564,0.09940164737728824,0.7137877685036478,0.757331758137579
ACN_Exam_Peak_500,109,500,76,73,0.9605263157894737,0.49794201655455067,1.2076829224494547,135,0.6713571269368894,0.10243329257029565,0.7187629180389387,0.8713718260521884
ACN_Exam_Peak_500,110,500,78,73,0.9358974358974359,0.2855117732609285,1.1898010661364902,135,0.6501307272820128,0.11474719452586911,0.7210542264982964,0.7982948174864035
ACN_Exam_Peak_500,111,500,78,75,0.9615384615384616,0.3833166977853582,1.1994710977201801,125,0.6423077814242348,0.10178464677467056,0.7128612695344158,0.8015339498758555
ACN_Exam_Peak_500,112,500,76,72,0.9473684210526315,0.38097432104353735,1.2357503685334683,140,0.6156748874009861,0.1041439157703605,0.697744956483755,0.8155270984791794
ACN_Exam_Peak_500,113,500,76,71,0.9342105263157895,0.37113790740355546,1.2133404912493126,145,0.6444447196402796,0.10817383062073614,0.7157036449024098,0.8960705891453302
ACN_Exam_Peak_500,114,500,79,75,0.9493670886075949,0.335412723715608,1.2239904004971245,125,0.640170832272058,0.10783706075746399,0.7183597900497961,0.8409018511407329
ACN_Exam_Peak_500,115,500,78,73,0.9358974358974359,0.3702566111204745,1.2127041098408635,135,0.6562647632025689,0.10353084497638616,0.7088423773028693,0.8216095311576749
ACN_Exam_Peak_500,116,500,75,73,0.9733333333333334,0.41480266726043474,1.2028800624658316,135,0.6468540931455384,0.10670653858358606,0.7059705875238862,0.8525540146172209
ACN_Exam_Peak_500,117,500,79,72,0.9113924050632911,0.24198627196472755,1.1976672624091045,140,0.6589437763980736,0.09444382852236154,0.7100708978334659,0.845160767550593
ACN_Exam_Peak_500,118,500,79,74,0.9367088607594937,0.29706266614921917,1.2126211308560553,130,0.6762952782057687,0.09348056421054518,0.7141795703699891,0.8303988470353896
ACN_Exam_Peak_500,119,500,80,76,0.95,0.6389791557223106,1.2141527083865953,120,0.6596287865048187,0.09711217485114106,0.7009694388049441,0.8311441311040509
ACN_Exam_Peak_500,120,500,79,74,0.9367088607594937,0.36152210978249966,1.2012566719985116,130,0.6569041692808746,0.10333211969579578,0.7059431281875219,0.8262867301911766
