scenario,trial,cohort_size,success_rate,median_formation_days,p95_matching_latency_seconds,isolated_students,group_balance_index,schedule_score,satisfaction_score
AS_IS_WhatsApp,99,200,0.475,3.9076129905253785,,105,0.34878671420785123,0.7840817042723783,0.41970774221413476
AS_IS_WhatsApp,100,200,0.5,3.2224999844148168,,100,0.34938337745346737,0.7895726905642196,0.4738718372673387
AS_IS_WhatsApp,101,200,0.4,6.096245774637801,,120,0.35281494958930143,0.7752163027343304,0.4232679448364918
AS_IS_WhatsApp,102,200,0.5,4.4760970674385465,,100,0.36766651257297145,0.7583825728636746,0.5126785330190726
AS_IS_WhatsApp,103,200,0.425,4.879881217708887,,115,0.34369922214781035,0.7929835226480526,0.4693450857888722
AS_IS_WhatsApp,104,200,0.575,3.8559845052855564,,85,0.3660817051184839,0.7703290540991117,0.46813735692960134
AS_IS_WhatsApp,105,200,0.475,6.41344167946087,,105,0.3675780240893775,0.7662231642714059,0.4216052417597514
AS_IS_WhatsApp,106,200,0.525,5.174685642356937,,95,0.31528290779266843,0.7819544275681134,0.49418027442068124
AS_IS_WhatsApp,107,200,0.45,4.623543242644335,,110,0.35213699208688415,0.7443483528049175,0.45248446338064463
AS_IS_WhatsApp,108,200,0.275,4.7059771151973315,,145,0.3581162863773908,0.7991574843286293,0.4742706973903491
AS_IS_WhatsApp,109,200,0.45,5.580298561199079,,110,0.36608163198294374,0.7829531205577998,0.4961945386423893
AS_IS_WhatsApp,110,200,0.5,3.2739907846204517,,100,0.33975779769469816,0.7521673275374333,0.4812832859582969
AS_IS_WhatsApp,111,200,0.575,4.948968751053619,,85,0.35560648016458263,0.7555419809410602,0.47088156926434344
AS_IS_WhatsApp,112,200,0.55,4.8699009296611955,,90,0.3627239797172278,0.7996179520432614,0.45097184958611247
AS_IS_WhatsApp,113,200,0.55,3.204725687377784,,90,0.37372850406045266,0.7800908436942046,0.44522394447237656
AS_IS_WhatsApp,114,200,0.575,5.084597492209396,,85,0.3349916173457787,0.772456848334851,0.46479972864808744
AS_IS_WhatsApp,115,200,0.6,4.718514431828355,,80,0.35198837196240307,0.79166577608062,0.49778196894542664
AS_IS_WhatsApp,116,200,0.425,3.337040624114069,,115,0.3580853672628197,0.7932555097226405,0.3984689266894138
AS_IS_WhatsApp,117,200,0.45,3.212642070882078,,110,0.3559165931475304,0.7658389604736665,0.4887137405478414
AS_IS_WhatsApp,118,200,0.6,5.291913413375283,,80,0.3486166729746581,0.7576542552895301,0.5022901084086382
AS_IS_WhatsApp,119,200,0.65,4.210524076621734,,70,0.3235613929052701,0.7730354125200212,0.40896236373919803
AS_IS_WhatsApp,120,200,0.425,4.011361915920924,,115,0.36610131711932986,0.7549559372225143,0.4305966498457595
ACN_Baseline,1,200,1.0,0.44900221846638055,0.23377144718638615,70,0.6218873710954325,0.7825469084637575,0.8794681680925613
